book_id,neighbor_id,similarity
157,798,0.4098
157,339,0.4074
157,391,0.4027
157,296,0.3859
158,335,0.4586
158,184,0.4571
158,416,0.3843
158,59,0.3813
158,373,0.3779
158,1938,0.3182
158,157,0.3115
158,37,0.3096
158,102,0.3087
158,93,0.2841
159,214,0.7985
159,175,0.7929
159,151,0.7562
159,41,0.644
159,163,0.6007
159,294,0.5939
159,428,0.5138
159,370,0.4645
159,684,0.4399
159,909,0.3926
160,83,0.3943
160,361,0.346
160,63,0.3366
160,590,0.3231
160,43,0.3213
160,29,0.3184
160,138,0.3183
160,204,0.3155
160,10,0.3104
160,171,0.3056
161,155,0.8934
161,19,0.5524
161,7,0.43
161,189,0.4202
161,611,0.3605
161,18,0.3572
161,23,0.3527
161,24,0.348
161,27,0.347
161,21,0.343
162,213,0.358
162,872,0.3352
162,8,0.3149
162,180,0.3135
162,13,0.3114
162,65,0.3025
162,55,0.2977
162,14,0.2942
162,177,0.2922
162,614,0.2889
163,294,0.7111
163,428,0.6352
163,175,0.6183
163,159,0.6007
163,214,0.5745
163,370,0.5707
163,151,0.5565
163,41,0.5502
163,684,0.5361
163,909,0.4634
164,324,0.5176
164,6,0.3595
164,991,0.3588
164,88,0.3583
164,813,0.3438
164,74,0.3384
164,348,0.319
164,149,0.2924
164,275,0.282
164,112,0.2785
165,135,0.8554
165,110,0.8199
165,188,0.8197
165,39,0.5983
165,192,0.2845
165,307,0.2717
165,155,0.2706
165,27,0.2698
165,161,0.2689
165,25,0.2688
166,655,0.6224
166,1054,0.4994
166,280,0.3935
166,12,0.3752
166,206,0.3315
166,69,0.3242
166,525,0.3239
166,51,0.3223
166,187,0.3204
166,327,0.31
167,322,0.5095
167,666,0.485
167,283,0.4498
167,377,0.3866
167,312,0.3368
167,54,0.3262
167,39,0.3174
167,277,0.2941
167,282,0.2913
167,766,0.2859
168,176,0.5456
168,72,0.5099
168,349,0.4742
168,243,0.4647
168,305,0.4454
168,553,0.4422
168,670,0.4349
168,237,0.4327
168,232,0.4317
168,675,0.4156
169,152,0.5888
169,286,0.4795
169,107,0.4566
169,302,0.4235
169,571,0.4148
169,552,0.414
169,44,0.3891
169,420,0.3816
169,683,0.3727
169,622,0.3715
170,145,0.7103
170,9,0.4418
170,201,0.3791
170,26,0.3381
170,240,0.2752
170,123,0.2383
170,227,0.2381
170,281,0.223
170,343,0.2229
170,2,0.2221
171,76,0.6002
171,230,0.5711
171,471,0.474
171,10,0.4668
171,451,0.4519
171,43,0.4329
171,63,0.3972
171,42,0.3659
171,160,0.3056
171,29,0.2946
172,498,0.3454
172,177,0.323
172,63,0.3196
172,43,0.3099
172,10,0.299
172,485,0.2984
172,76,0.2843
172,5,0.2796
172,171,0.2728
172,160,0.2707
173,129,0.3653
173,13,0.3583
173,113,0.3473
173,65,0.3416
173,55,0.3405
173,14,0.3329
173,28,0.3146
173,8,0.3123
173,48,0.2998
173,350,0.2941
174,448,0.2613
174,299,0.2557
174,31,0.2525
174,1097,0.232
174,504,0.2301
174,132,0.2288
174,505,0.2288
174,46,0.2195
174,1925,0.2106
174,64,0.2072
175,214,0.8036
175,159,0.7929
175,151,0.7818
175,163,0.6183
175,41,0.6127
175,294,0.5647
175,428,0.5447
175,684,0.4653
175,370,0.4619
175,909,0.4054
176,305,0.5763
176,243,0.5715
176,237,0.5639
176,72,0.5522
176,168,0.5456
176,349,0.5411
176,553,0.5336
176,556,0.5229
176,578,0.5078
176,675,0.4893
177,485,0.3836
177,498,0.3329
177,172,0.323
177,13,0.3115
177,162,0.2922
177,1041,0.2903
177,14,0.2885
177,95,0.2854
177,55,0.2801
177,8,0.2784
178,8,0.3186
178,5,0.2979
178,4,0.2809
178,129,0.2662
178,28,0.2633
178,121,0.2605
178,14,0.2582
178,119,0.2582
178,13,0.258
178,162,0.2548
179,15,0.3
179,11,0.2985
179,33,0.2936
179,2252,0.2883
179,100,0.2841
179,118,0.2833
179,81,0.2797
179,31,0.2792
179,57,0.2788
179,4,0.2781
180,162,0.3135
180,1015,0.2995
180,213,0.2794
180,55,0.2729
180,13,0.2692
180,130,0.2683
180,8,0.268
180,65,0.2664
180,14,0.2636
180,284,0.251
181,5,0.2624
181,4,0.2624
181,8,0.2616
181,32,0.2445
181,121,0.2434
181,13,0.2425
181,28,0.2412
181,14,0.2398
181,65,0.2368
181,82,0.2304
182,1147,0.5444
182,1425,0.485
182,2358,0.395
182,51,0.3458
182,224,0.3277
182,202,0.3058
182,134,0.3002
182,183,0.2999
182,12,0.2927
182,254,0.2864
183,351,0.7182
183,460,0.6345
183,134,0.6121
183,51,0.6007
183,153,0.5761
183,309,0.5635
183,319,0.5254
183,607,0.4224
183,202,0.3694
183,210,0.3373
184,416,0.4988
184,373,0.475
184,335,0.4602
184,158,0.4571
184,1258,0.3107
184,59,0.3049
184,102,0.2695
184,157,0.2632
184,1938,0.2628
184,37,0.2588
185,30,0.2831
185,1,0.2708
185,47,0.2531
185,31,0.2474
185,6,0.245
185,46,0.2449
185,139,0.2355
185,17,0.235
185,61,0.2336
185,20,0.2325
186,33,0.3727
186,700,0.3702
186,46,0.3609
186,31,0.3531
186,1501,0.3469
186,1537,0.3453
186,150,0.3322
186,38,0.3266
186,148,0.3181
186,57,0.3176
187,519,0.6965
187,781,0.6063
187,1398,0.4659
187,166,0.3204
187,73,0.2835
187,12,0.2807
187,1,0.279
187,51,0.2693
187,41,0.2597
187,280,0.2588
188,165,0.8197
188,135,0.7668
188,110,0.7269
188,39,0.5459
188,192,0.2836
188,307,0.2775
188,7,0.2499
188,27,0.2473
188,155,0.247
188,25,0.2462
189,155,0.4248
189,161,0.4202
189,7,0.3698
189,19,0.3493
189,219,0.3447
189,18,0.2963
189,25,0.2856
189,23,0.284
189,24,0.2823
189,27,0.2822
190,30,0.3283
190,61,0.3127
190,143,0.3069
190,146,0.2825
190,320,0.2806
190,144,0.2585
190,112,0.2528
190,318,0.2527
190,235,0.2502
190,267,0.249
191,365,0.4624
191,568,0.4224
191,735,0.3722
191,532,0.362
191,766,0.3164
191,54,0.2858
191,1199,0.2804
191,167,0.2763
191,2760,0.2759
191,1623,0.2667
192,307,0.7975
192,389,0.4349
192,562,0.4144
192,746,0.3952
192,565,0.3774
192,603,0.3765
192,1511,0.3404
192,862,0.3363
192,39,0.3354
192,917,0.3312
193,127,0.5251
193,211,0.5239
193,1344,0.3535
193,92,0.3425
193,892,0.2803
193,1069,0.2538
193,247,0.2202
193,969,0.2141
193,260,0.2065
193,537,0.2005
194,79,0.2994
194,83,0.2971
194,58,0.2967
194,71,0.2902
194,130,0.2711
194,14,0.2657
194,597,0.2613
194,13,0.2612
194,32,0.2604
194,29,0.2553
195,31,0.4224
195,57,0.3708
195,396,0.3648
195,46,0.3629
195,231,0.3516
195,291,0.3509
195,150,0.3356
195,273,0.3291
195,81,0.3211
195,906,0.3205
196,484,0.423
196,951,0.339
196,1124,0.3117
196,854,0.3012
196,499,0.2838
196,1389,0.2783
196,1236,0.2744
196,173,0.2591
196,350,0.2582
196,65,0.2563
197,527,0.6598
197,563,0.6425
197,558,0.6329
197,631,0.6068
197,652,0.5995
197,624,0.5926
197,724,0.5706
197,748,0.5494
197,871,0.4985
197,1201,0.4066
198,118,0.328
198,4,0.3213
198,354,0.3009
198,33,0.2904
198,57,0.2861
198,8,0.2825
198,42,0.2823
198,5,0.2799
198,129,0.2799
198,32,0.2795
199,64,0.2948
199,31,0.2836
199,46,0.2687
199,22,0.2547
199,40,0.2445
199,57,0.2437
199,216,0.2406
199,111,0.2371
199,11,0.2297
199,38,0.223
200,672,0.3566
200,671,0.3294
200,1058,0.2658
200,1410,0.2657
200,1741,0.2596
200,2235,0.2472
200,2,0.2009
200,4,0.1985
200,1461,0.1959
200,1732,0.1951
201,26,0.455
201,240,0.4299
201,9,0.3983
201,145,0.387
201,170,0.3791
201,98,0.2389
201,27,0.2327
201,17,0.2316
201,25,0.2306
201,23,0.2303
202,434,0.6955
202,583,0.6069
202,224,0.5052
202,1122,0.4703
202,600,0.4294
202,51,0.3984
202,254,0.3771
202,134,0.3695
202,183,0.3694
202,210,0.3631
203,861,0.5909
203,589,0.4979
203,218,0.4844
203,644,0.4828
203,812,0.4793
203,965,0.4736
203,539,0.4732
203,1036,0.449
203,962,0.4463
203,796,0.4363
204,361,0.3169
204,160,0.3155
204,116,0.3097
204,83,0.286
204,154,0.2726
204,29,0.2683
204,125,0.2666
204,58,0.2565
204,138,0.2533
204,590,0.2521
205,696,0.5269
205,898,0.4738
205,1382,0.401
205,1533,0.3725
205,1217,0.3591
205,1633,0.3559
205,1993,0.3389
205,97,0.3049
205,72,0.3047
205,176,0.2998
206,423,0.7877
206,506,0.7176
206,1062,0.4927
206,2532,0.3369
206,252,0.3356
206,2179,0.333
206,166,0.3315
206,280,0.3314
206,632,0.3302
206,12,0.3233
207,912,0.5591
207,996,0.5534
207,1067,0.5306
207,1151,0.5116
207,1181,0.5045
207,1226,0.4968
207,1232,0.4964
207,1267,0.4799
207,1390,0.4683
207,1606,0.4456
208,144,0.2898
208,291,0.2859
208,31,0.2793
208,81,0.2676
208,30,0.2496
208,190,0.2373
208,143,0.2357
208,46,0.2349
208,106,0.2317
208,195,0.2285
209,431,0.4538
209,72,0.3895
209,1802,0.3269
209,86,0.297
209,84,0.2948
209,731,0.2875
209,266,0.2824
209,243,0.2758
209,288,0.267
209,222,0.2648
210,384,0.7469
210,394,0.7257
210,419,0.7101
210,418,0.682
210,543,0.6547
210,759,0.497
210,246,0.4066
210,51,0.3918
210,1416,0.391
210,224,0.3707
211,127,0.569
211,193,0.5239
211,92,0.3598
211,1344,0.3289
211,892,0.2395
211,1069,0.2388
211,969,0.2269
211,247,0.2243
211,260,0.2021
211,1371,0.1944
212,11,0.3027
212,115,0.3022
212,33,0.2913
212,60,0.2846
212,45,0.2827
212,22,0.2764
212,38,0.2742
212,100,0.2712
212,1133,0.2679
212,148,0.2678
213,162,0.358
213,614,0.3087
213,301,0.2845
213,130,0.284
213,13,0.2835
213,180,0.2794
213,177,0.2772
213,14,0.2717
213,121,0.2702
213,55,0.2662
214,151,0.8657
214,175,0.8036
214,159,0.7985
214,41,0.5887
214,163,0.5745
214,294,0.5738
214,428,0.552
214,684,0.4671
214,370,0.4486
214,909,0.4146
215,141,0.3513
215,1730,0.3106
215,70,0.2651
215,192,0.2435
215,39,0.2314
215,167,0.2295
215,910,0.2291
215,307,0.2279
215,742,0.2241
215,239,0.2174
216,31,0.3483
216,46,0.3341
216,291,0.2854
216,57,0.2844
216,231,0.2818
216,81,0.2776
216,30,0.2762
216,195,0.271
216,11,0.2692
216,396,0.2621
217,771,0.3077
217,16,0.2469
217,46,0.2419
217,11,0.2355
217,30,0.23
217,144,0.229
217,181,0.2247
217,208,0.2244
217,31,0.2232
217,115,0.2209
218,334,0.795
218,676,0.6358
218,203,0.4844
218,34,0.4799
218,96,0.4793
218,904,0.4752
218,99,0.4611
218,965,0.4314
218,796,0.4221
218,1036,0.4176
219,37,0.3494
219,189,0.3447
219,18,0.3184
219,24,0.308
219,23,0.3066
219,25,0.3058
219,27,0.3039
219,21,0.2987
219,161,0.2939
219,155,0.2902
220,717,0.352
220,636,0.3412
220,3,0.3275
220,954,0.2988
220,1109,0.2198
220,1355,0.2195
220,1387,0.217
220,34,0.2158
220,1609,0.2124
220,56,0.1914
221,1897,0.3469
221,3831,0.2634
221,15,0.2146
221,1234,0.1985
221,22,0.1981
221,64,0.193
221,1,0.1805
221,3,0.1753
221,31,0.1743
221,4,0.1739
222,588,0.4801
222,288,0.4358
222,1963,0.403
222,86,0.3319
222,628,0.3144
222,84,0.2956
222,2789,0.2948
222,123,0.2917
222,989,0.2903
222,3709,0.2682
223,918,0.5059
223,1137,0.4869
223,1172,0.4716
223,1397,0.4537
223,1764,0.3754
223,53,0.3403
223,41,0.2933
223,3339,0.2891
223,314,0.2756
223,2,0.272
224,600,0.6576
224,945,0.5341
224,202,0.5052
224,434,0.4352
224,1559,0.4224
224,415,0.4007
224,583,0.3718
224,210,0.3707
224,254,0.3575
224,246,0.3538
225,131,0.3907
225,32,0.3305
225,4,0.2952
225,5,0.2802
225,8,0.2749
225,395,0.2592
225,28,0.2523
225,1161,0.2461
225,129,0.2456
225,13,0.2424
226,244,0.6458
226,30,0.457
226,61,0.3969
226,235,0.3016
226,262,0.2959
226,6,0.2468
226,811,0.2459
226,112,0.244
226,926,0.23
226,438,0.2286
227,281,0.6754
227,343,0.6469
227,123,0.6321
227,86,0.5711
227,596,0.5684
227,833,0.527
227,963,0.4569
227,1037,0.4344
227,1245,0.4232
227,1057,0.4167
228,78,0.4603
228,75,0.3853
228,108,0.3615
228,136,0.3499
228,310,0.3494
228,465,0.3048
228,31,0.285
228,156,0.284
228,22,0.2727
228,57,0.2702
229,346,0.2714
229,29,0.263
229,93,0.253
229,125,0.252
229,59,0.2494
229,37,0.2487
229,7,0.2477
229,444,0.2418
229,58,0.2416
229,80,0.2401
230,171,0.5711
230,76,0.5197
230,451,0.5012
230,471,0.5002
230,10,0.4124
230,43,0.391
230,63,0.3504
230,42,0.3146
230,160,0.2556
230,133,0.2515
231,31,0.3849
231,396,0.3636
231,195,0.3516
231,46,0.343
231,291,0.3346
231,111,0.3236
231,81,0.3216
231,57,0.3205
231,482,0.3169
231,273,0.314
232,612,0.6341
232,725,0.5992
232,806,0.5744
232,936,0.5303
232,953,0.5278
232,1053,0.5124
232,168,0.4317
232,176,0.4032
232,349,0.389
232,553,0.3783
233,94,0.447
233,323,0.2977
233,669,0.2721
233,5,0.2577
233,8,0.252
233,121,0.2501
233,115,0.2447
233,172,0.2432
233,33,0.24
233,4,0.2395
234,147,0.2743
234,1244,0.2668
234,77,0.2653
234,369,0.2544
234,68,0.2464
234,36,0.2424
234,187,0.2367
234,74,0.2341
234,2148,0.2276
234,90,0.2194
235,262,0.6005
235,438,0.5236
235,61,0.4478
235,112,0.4213
235,318,0.4067
235,267,0.4049
235,1028,0.3806
235,30,0.37
235,1804,0.3662
235,1834,0.3599
236,82,0.4518
236,688,0.3313
236,1048,0.2857
236,11,0.2392
236,316,0.2282
236,181,0.2183
236,217,0.2174
236,101,0.2154
236,100,0.2129
236,4,0.2096
237,305,0.5719
237,176,0.5639
237,243,0.5597
237,556,0.5503
237,578,0.5466
237,675,0.5272
237,349,0.5245
237,72,0.5056
237,553,0.5027
237,670,0.4997
238,1102,0.3994
238,101,0.3322
238,1856,0.3308
238,2233,0.3092
238,344,0.3022
238,372,0.3001
238,383,0.2696
238,81,0.2607
238,115,0.2542
238,179,0.2493
239,1056,0.2861
239,70,0.2443
239,39,0.2367
239,167,0.228
239,191,0.227
239,54,0.2208
239,168,0.2182
239,104,0.2177
239,215,0.2174
239,929,0.212
240,201,0.4299
240,26,0.3116
240,9,0.289
240,145,0.2864
240,170,0.2752
240,61,0.2059
240,30,0.1996
240,20,0.1884
240,17,0.1879
240,98,0.181
241,36,0.3248
241,77,0.2698
241,386,0.2691
241,245,0.2671
241,577,0.2416
241,707,0.235
241,15,0.2349
241,1369,0.2292
241,1,0.2252
241,3790,0.2249
242,266,0.6211
242,336,0.5092
242,2012,0.4124
242,2184,0.4029
242,2214,0.3921
242,1746,0.3901
242,2398,0.383
242,2547,0.3748
242,3066,0.3577
242,2737,0.3576
243,176,0.5715
243,305,0.5696
243,237,0.5597
243,556,0.535
243,553,0.5301
243,578,0.5262
243,72,0.4971
243,349,0.4969
243,670,0.4889
243,675,0.4865
244,226,0.6458
244,30,0.4313
244,61,0.3629
244,235,0.2804
244,262,0.2721
244,811,0.24
244,6,0.2332
244,926,0.2257
244,112,0.2223
244,438,0.2172
245,577,0.3157
245,386,0.3049
245,59,0.299
245,77,0.2989
245,321,0.2826
245,117,0.2713
245,37,0.2682
245,241,0.2671
245,85,0.2671
245,36,0.2603
246,491,0.6857
246,449,0.678
246,643,0.6463
246,783,0.6148
246,814,0.6063
246,805,0.5721
246,1093,0.5253
246,210,0.4066
246,1958,0.4065
246,415,0.4046
247,260,0.3737
247,315,0.3593
247,1157,0.3577
247,680,0.3186
247,1507,0.2884
247,3413,0.2851
247,573,0.2656
247,127,0.2461
247,582,0.2403
247,932,0.2393
248,154,0.4857
248,125,0.4439
248,353,0.4234
248,530,0.423
248,29,0.3907
248,773,0.3846
248,855,0.3834
248,804,0.3781
248,714,0.3759
248,839,0.3346
249,587,0.4075
249,60,0.2506
249,867,0.2424
249,45,0.2296
249,115,0.2289
249,11,0.2224
249,46,0.218
249,31,0.2063
249,38,0.2056
249,5,0.2042
250,6,0.2677
250,1047,0.2489
250,112,0.2375
250,164,0.2365
250,61,0.2183
250,143,0.2073
250,1558,0.2022
250,12,0.2013
250,318,0.2013
250,30,0.1963
251,157,0.6199
251,358,0.5146
251,364,0.4983
251,798,0.4602
251,339,0.4294
251,102,0.4181
251,296,0.408
251,391,0.396
251,59,0.3523
251,1348,0.3452
252,581,0.7179
252,774,0.6513
252,1353,0.4909
252,2254,0.3687
252,206,0.3356
252,393,0.3354
252,327,0.3078
252,752,0.3015
252,506,0.2914
252,423,0.2869
253,695,0.643
253,1065,0.487
253,342,0.3092
253,61,0.2966
253,30,0.2781
253,146,0.2387
253,143,0.2274
253,235,0.2167
253,262,0.2149
253,226,0.2081
254,957,0.6103
254,1585,0.4852
254,202,0.3771
254,224,0.3575
254,51,0.3213
254,434,0.3171
254,415,0.3105
254,183,0.2921
254,166,0.2891
254,134,0.2872
255,287,0.5762
255,13,0.2411
255,903,0.2391
255,55,0.2333
255,14,0.228
255,8,0.2268
255,113,0.2267
255,180,0.2228
255,5,0.2185
255,131,0.2152
256,40,0.2898
256,11,0.2813
256,31,0.2744
256,81,0.2721
256,67,0.2706
256,57,0.2628
256,195,0.256
256,46,0.2535
256,150,0.2485
256,100,0.2421
257,346,0.2665
257,518,0.2485
257,1486,0.2324
257,229,0.2309
257,444,0.2165
257,37,0.215
257,158,0.2095
257,116,0.2032
257,29,0.2016
257,792,0.2003
258,1467,0.3833
258,2833,0.2463
258,16,0.2315
258,417,0.2292
258,11,0.2262
258,47,0.2241
258,60,0.2134
258,142,0.2058
258,45,0.205
258,67,0.2027
259,376,0.8175
259,91,0.6978
259,946,0.4896
259,69,0.347
259,12,0.3294
259,105,0.3289
259,17,0.2576
259,327,0.2559
259,20,0.2545
259,166,0.2491
260,247,0.3737
260,680,0.3632
260,1750,0.294
260,1157,0.2802
260,315,0.2782
260,1507,0.2596
260,582,0.2478
260,1684,0.242
260,2548,0.2408
260,2505,0.2345
261,136,0.3516
261,40,0.3162
261,272,0.3109
261,118,0.306
261,57,0.2755
261,4722,0.2536
261,33,0.2496
261,409,0.2442
261,111,0.244
261,311,0.2405
262,235,0.6005
262,438,0.5111
262,61,0.468
262,1028,0.4348
262,267,0.4211
262,112,0.4048
262,1804,0.3972
262,1819,0.3858
262,1834,0.3705
262,318,0.367
263,77,0.329
263,2642,0.3257
263,1175,0.2663
263,314,0.261
263,36,0.2599
263,369,0.2569
263,187,0.2458
263,2,0.2367
263,586,0.2361
263,577,0.2361
264,401,0.4189
264,395,0.4082
264,130,0.3412
264,5,0.3129
264,8,0.2937
264,131,0.2675
264,718,0.2638
264,32,0.2625
264,65,0.2608
264,113,0.2579
265,57,0.2897
265,4,0.2892
265,31,0.2856
265,461,0.2692
265,100,0.2649
265,42,0.264
265,46,0.2618
265,11,0.2613
265,118,0.2569
265,66,0.2562
266,242,0.6211
266,2012,0.4407
266,336,0.4365
266,2214,0.4245
266,2184,0.4229
266,2398,0.413
266,2547,0.4045
266,86,0.4006
266,2737,0.3878
266,3066,0.377
267,143,0.4829
267,61,0.4552
267,318,0.4393
267,262,0.4211
267,235,0.4049
267,437,0.3828
267,459,0.3757
267,112,0.3733
267,313,0.3625
267,438,0.343
268,820,0.2792
268,212,0.2608
268,119,0.2392
268,60,0.2363
268,115,0.2282
268,104,0.2227
268,45,0.2131
268,5,0.2088
268,11,0.2033
268,16,0.2027
269,3503,0.2603
269,3211,0.2475
269,44,0.2347
269,107,0.2146
269,1468,0.2112
269,4249,0.2058
269,108,0.2012
269,78,0.1977
269,152,0.1954
269,156,0.1905
270,43,0.286
270,66,0.2858
270,63,0.2823
270,42,0.2477
270,10,0.2389
270,4,0.2362
270,171,0.2286
270,311,0.2286
270,76,0.2224
270,230,0.2216
271,48,0.2508
271,59,0.2366
271,32,0.2348
271,13,0.2341
271,14,0.234
271,28,0.2337
271,4,0.2296
271,138,0.2214
271,117,0.2188
271,55,0.2177
272,118,0.3902
272,1131,0.3479
272,136,0.3174
272,261,0.3109
272,57,0.2786
272,33,0.2676
272,100,0.2661
272,669,0.2617
272,409,0.2541
272,75,0.2468
273,150,0.3573
273,825,0.3541
273,46,0.3412
273,31,0.3359
273,57,0.3353
273,396,0.3293
273,195,0.3291
273,81,0.3218
273,33,0.3174
273,291,0.3166
274,989,0.2447
274,2144,0.2432
274,123,0.2223
274,6259,0.2192
274,9,0.204
274,7293,0.1987
274,16,0.1971
274,209,0.1934
274,86,0.1917
274,1100,0.1887
275,88,0.5317
275,74,0.4992
275,382,0.4457
275,6,0.3387
275,164,0.282
275,68,0.2799
275,1575,0.2746
275,324,0.2642
275,147,0.2476
275,149,0.234
276,789,0.5984
276,890,0.5814
276,432,0.4668
276,126,0.3942
276,2196,0.3883
276,1223,0.3779
276,2646,0.3606
276,371,0.3361
276,2624,0.3284
276,3072,0.322
277,167,0.2941
277,322,0.2777
277,312,0.2688
277,666,0.255
277,377,0.2311
277,141,0.2111
277,30,0.2101
277,185,0.2035
277,61,0.203
277,215,0.1987
278,50,0.4985
278,786,0.4725
278,85,0.3998
278,102,0.3378
278,358,0.3323
278,296,0.3295
278,339,0.3277
278,157,0.3154
278,391,0.3092
278,364,0.3091
279,61,0.2448
279,23,0.2157
279,4641,0.2148
279,105,0.2138
279,24,0.2134
279,27,0.2132
279,25,0.2128
279,21,0.2126
279,18,0.2115
279,112,0.2091
280,525,0.7051
280,1118,0.5737
280,166,0.3935
280,435,0.3772
280,12,0.347
280,206,0.3314
280,632,0.3222
280,327,0.3173
280,69,0.3121
280,655,0.3051
281,227,0.6754
281,123,0.6142
281,343,0.5833
281,86,0.5551
281,596,0.5278
281,833,0.4961
281,1037,0.4288
281,963,0.423
281,1057,0.4125
281,1245,0.3931
282,312,0.3535
282,377,0.3221
282,322,0.3136
282,167,0.2913
282,666,0.2815
282,283,0.243
282,2170,0.212
282,62,0.2049
282,2,0.2021
282,766,0.2007
283,167,0.4498
283,322,0.4146
283,429,0.3903
283,666,0.3726
283,755,0.3418
283,377,0.3389
283,1368,0.333
283,894,0.3324
283,1089,0.3214
283,1342,0.3155
284,1250,0.2878
284,8,0.2845
284,65,0.271
284,162,0.2617
284,350,0.2575
284,121,0.2573
284,180,0.251
284,5,0.2487
284,55,0.2474
284,13,0.2457
285,1442,0.4564
285,112,0.3458
285,235,0.3344
285,61,0.3336
285,262,0.3252
285,143,0.3164
285,320,0.3057
285,267,0.2982
285,318,0.2923
285,678,0.2896
286,302,0.5059
286,152,0.5018
286,169,0.4795
286,571,0.4454
286,683,0.4448
286,552,0.4448
286,716,0.4412
286,622,0.418
286,1414,0.3969
286,420,0.3874
287,255,0.5762
287,903,0.2575
287,180,0.2308
287,13,0.2237
287,8,0.2229
287,113,0.2195
287,5,0.2193
287,55,0.2186
287,4,0.2154
287,14,0.2135
288,628,0.5118
288,222,0.4358
288,785,0.4281
288,1643,0.4168
288,84,0.3549
288,2242,0.3524
288,2859,0.3462
288,2730,0.3434
288,1972,0.3426
288,2666,0.3377
289,7,0.2585
289,19,0.2491
289,14,0.2488
289,37,0.248
289,28,0.2458
289,59,0.2415
289,117,0.2387
289,13,0.2312
289,4,0.2296
289,54,0.223
290,106,0.4055
290,1044,0.3642
290,352,0.3623
290,30,0.2455
290,931,0.2353
290,61,0.2232
290,1046,0.2223
290,320,0.2085
290,6,0.1991
290,190,0.1981
291,195,0.3509
291,697,0.3484
291,31,0.3455
291,396,0.3444
291,231,0.3346
291,81,0.319
291,273,0.3166
291,46,0.3165
291,906,0.3156
291,150,0.3145
292,602,0.6389
292,542,0.6341
292,347,0.6155
292,641,0.6037
292,332,0.5717
292,37,0.4433
292,7,0.3391
292,19,0.309
292,219,0.2576
292,1530,0.2539
293,478,0.3919
293,116,0.3541
293,413,0.3237
293,529,0.3189
293,58,0.2954
293,706,0.2825
293,1207,0.2772
293,361,0.2732
293,1178,0.2721
293,2361,0.2542
294,428,0.7355
294,163,0.7111
294,684,0.6192
294,159,0.5939
294,214,0.5738
294,175,0.5647
294,151,0.5381
294,370,0.5103
294,1027,0.5043
294,909,0.5007
295,441,0.3365
295,794,0.2897
295,623,0.283
295,168,0.2745
295,1576,0.2595
295,176,0.2493
295,72,0.2435
295,30,0.2396
295,1360,0.2383
295,349,0.2274
296,339,0.4858
296,251,0.408
296,454,0.4032
296,728,0.3967
296,102,0.392
296,798,0.3911
296,157,0.3859
296,364,0.3773
296,579,0.3675
296,358,0.3551
297,405,0.4708
297,65,0.4562
297,1074,0.3725
297,1704,0.3205
297,2098,0.3173
297,1676,0.3063
297,2552,0.2946
297,55,0.2946
297,13,0.2909
297,113,0.2821
298,547,0.3809
298,1204,0.3084
298,972,0.2962
298,432,0.2738
298,54,0.2614
298,699,0.2496
298,503,0.2475
298,1555,0.2461
298,126,0.2458
298,13,0.2451
299,1097,0.2973
299,174,0.2557
299,448,0.2025
299,505,0.1827
299,1438,0.1792
299,31,0.1791
299,412,0.1683
299,1747,0.1653
299,504,0.1576
299,9419,0.1542
300,47,0.2196
300,31,0.1852
300,11,0.1818
300,1,0.1767
300,64,0.1706
300,6,0.1668
300,67,0.1668
300,4,0.1647
300,22,0.1641
300,15,0.164
301,213,0.2845
301,130,0.2728
301,125,0.2696
301,162,0.2685
301,177,0.2568
301,55,0.252
301,13,0.2498
301,5,0.2468
301,154,0.2464
301,28,0.246
302,286,0.5059
302,821,0.4414
302,169,0.4235
302,152,0.4124
302,571,0.405
302,716,0.4035
302,552,0.3965
302,683,0.3729
302,622,0.3529
302,1414,0.3519
303,573,0.2623
303,5487,0.2606
303,4518,0.2544
303,719,0.2519
303,744,0.2413
303,790,0.2391
303,315,0.2364
303,1855,0.2274
303,247,0.2231
303,680,0.2186
304,306,0.4971
304,326,0.3583
304,847,0.3278
304,625,0.3273
304,22,0.3231
304,885,0.3219
304,46,0.318
304,57,0.3177
304,100,0.3154
304,111,0.3115
305,556,0.577
305,176,0.5763
305,237,0.5719
305,349,0.5713
305,243,0.5696
305,578,0.5548
305,553,0.5318
305,675,0.5158
305,670,0.5097
305,705,0.4846
306,304,0.4971
306,326,0.352
306,22,0.2986
306,57,0.2866
306,111,0.2794
306,136,0.2784
306,46,0.277
306,33,0.2765
306,31,0.2761
306,115,0.2753
307,192,0.7975
307,562,0.4304
307,389,0.4213
307,1511,0.3901
307,746,0.3892
307,565,0.3828
307,603,0.3806
307,862,0.3614
307,1254,0.3262
307,917,0.326
308,411,0.5933
308,509,0.5823
308,108,0.4738
308,761,0.4703
308,634,0.4548
308,952,0.4315
308,955,0.4216
308,1063,0.4203
308,1436,0.3895
308,2581,0.309
309,319,0.7894
309,153,0.7241
309,134,0.7138
309,607,0.5981
309,351,0.5955
309,51,0.5714
309,183,0.5635
309,460,0.5514
309,69,0.3407
309,12,0.3205
310,465,0.5122
310,1107,0.487
310,1748,0.4188
310,2589,0.3511
310,228,0.3494
310,777,0.3209
310,156,0.315
310,78,0.3146
310,1879,0.2979
310,108,0.2958
311,734,0.406
311,66,0.3943
311,515,0.3906
311,1237,0.3545
311,1581,0.3316
311,1158,0.3205
311,409,0.311
311,757,0.2967
311,840,0.2925
311,118,0.2888
312,282,0.3535
312,322,0.3484
312,167,0.3368
312,666,0.3219
